dt,x,y,position,velocity,acceleration,jerk,heading
0.005000,3.555059,11.314672,2.819508,4.049892,-0.558052,-275.999710,0.010360
0.005000,3.575265,11.314882,2.839715,4.041531,-1.672159,-222.821458,0.010472
0.005000,3.595412,11.315094,2.859862,4.029457,-2.414742,-148.516542,0.010584
0.005000,3.615485,11.315308,2.879937,4.014999,-2.891540,-95.359596,0.010696
0.005000,3.635484,11.315523,2.899938,4.000015,-2.996923,-21.076714,0.010808
0.005000,3.655408,11.315739,2.919863,3.985032,-2.996633,0.057996,0.010920
0.005000,3.675257,11.315957,2.939713,3.970050,-2.996347,0.057216,0.011032
0.005000,3.695031,11.316177,2.959488,3.955070,-2.996058,0.057919,0.011144
0.005000,3.714731,11.316397,2.979189,3.940091,-2.995774,0.056648,0.011256
0.005000,3.734355,11.316619,2.998814,3.925113,-2.995487,0.057356,0.011369
0.005000,3.753904,11.316843,3.018365,3.910137,-2.995205,0.056451,0.011481
0.005000,3.773379,11.317067,3.037841,3.895163,-2.994921,0.056752,0.011594
0.005000,3.792779,11.317293,3.057242,3.880189,-2.994641,0.056149,0.011706
0.005000,3.812103,11.317521,3.076568,3.865218,-2.994360,0.056225,0.011819
0.005000,3.831353,11.317749,3.095819,3.850247,-2.994081,0.055814,0.011932
0.005000,3.850528,11.317979,3.114995,3.835278,-2.993802,0.055685,0.012045
0.005000,3.869628,11.318210,3.134097,3.820311,-2.993525,0.055498,0.012157
0.005000,3.888654,11.318443,3.153124,3.805344,-2.993249,0.055177,0.012270
0.005000,3.907604,11.318676,3.172076,3.790380,-2.992973,0.055077,0.012383
0.005000,3.926480,11.318911,3.190953,3.775416,-2.992699,0.054877,0.012496
0.005000,3.945281,11.319147,3.209755,3.760454,-2.992427,0.054373,0.012609
0.005000,3.964006,11.319384,3.228482,3.745493,-2.992154,0.054675,0.012722
0.005000,3.982658,11.319623,3.247135,3.730534,-2.991884,0.054016,0.012835
0.005000,4.001234,11.319862,3.265713,3.715576,-2.991614,0.053856,0.012947
0.005000,4.019736,11.320103,3.284216,3.700619,-2.991344,0.054029,0.013060
0.005000,4.038162,11.320344,3.302644,3.685664,-2.991077,0.053353,0.013173
0.005000,4.056514,11.320587,3.320998,3.670709,-2.990812,0.053111,0.013286
0.005000,4.074791,11.320831,3.339277,3.655757,-2.990545,0.053476,0.013399
0.005000,4.092994,11.321076,3.357481,3.640805,-2.990280,0.052899,0.013512
0.005000,4.111121,11.321322,3.375610,3.625855,-2.990019,0.052146,0.013625
0.005000,4.129174,11.321569,3.393665,3.610906,-2.989755,0.052812,0.013737
0.005000,4.147152,11.321817,3.411644,3.595959,-2.989493,0.052376,0.013850
0.005000,4.165056,11.322066,3.429549,3.581013,-2.989233,0.052025,0.013963
0.005000,4.182884,11.322316,3.447380,3.566068,-2.988976,0.051522,0.014075
0.005000,4.200638,11.322567,3.465135,3.551124,-2.988718,0.051470,0.014188
0.005000,4.218317,11.322819,3.482816,3.536182,-2.988459,0.051754,0.014300
0.005000,4.235922,11.323071,3.500423,3.521241,-2.988204,0.051158,0.014413
0.005000,4.253451,11.323325,3.517954,3.506301,-2.987949,0.050940,0.014525
0.005000,4.270906,11.323580,3.535411,3.491363,-2.987695,0.050723,0.014637
0.005000,4.288286,11.323835,3.552793,3.476426,-2.987443,0.050473,0.014749
0.005000,4.305592,11.324091,3.570100,3.461490,-2.987194,0.049845,0.014862
0.005000,4.322823,11.324348,3.587333,3.446555,-2.986941,0.050577,0.014974
0.005000,4.339979,11.324606,3.604491,3.431621,-2.986692,0.049866,0.015085
0.005000,4.357060,11.324865,3.621575,3.416689,-2.986443,0.049651,0.015197
0.005000,4.374067,11.325124,3.638584,3.401758,-2.986196,0.049436,0.015309
0.005000,4.390999,11.325384,3.655518,3.386829,-2.985950,0.049222,0.015420
0.005000,4.407857,11.325645,3.672377,3.371900,-2.985705,0.049009,0.015532
0.005000,4.424640,11.325907,3.689162,3.356973,-2.985461,0.048796,0.015643
0.005000,4.441348,11.326169,3.705872,3.342047,-2.985218,0.048583,0.015754
0.005000,4.457981,11.326432,3.722508,3.327122,-2.984976,0.048371,0.015866
0.005000,4.474540,11.326696,3.739069,3.312198,-2.984735,0.048160,0.015976
0.005000,4.491025,11.326960,3.755555,3.297276,-2.984496,0.047949,0.016087
0.005000,4.507434,11.327225,3.771967,3.282354,-2.984257,0.047739,0.016198
0.005000,4.523769,11.327491,3.788304,3.267434,-2.984019,0.047529,0.016308
0.005000,4.540030,11.327757,3.804567,3.252515,-2.983783,0.047319,0.016419
0.005000,4.556215,11.328023,3.820755,3.237598,-2.983547,0.047111,0.016529
0.005000,4.572327,11.328291,3.836868,3.222681,-2.983313,0.046903,0.016639
0.005000,4.588363,11.328558,3.852907,3.207766,-2.983083,0.045884,0.016749
0.005000,4.604325,11.328827,3.868871,3.192851,-2.982848,0.046967,0.016858
0.005000,4.620213,11.329095,3.884761,3.177938,-2.982616,0.046439,0.016968
0.005000,4.636025,11.329364,3.900576,3.163026,-2.982386,0.046067,0.017077
0.005000,4.651764,11.329634,3.916317,3.148116,-2.982157,0.045862,0.017186
0.005000,4.667427,11.329904,3.931983,3.133206,-2.981928,0.045657,0.017295
0.005000,4.683017,11.330175,3.947574,3.118297,-2.981705,0.044570,0.017404
0.005000,4.698531,11.330446,3.963091,3.103390,-2.981481,0.044924,0.017512
0.005000,4.713971,11.330717,3.978534,3.088484,-2.981251,0.046026,0.017621
0.005000,4.729337,11.330988,3.993901,3.073579,-2.981027,0.044836,0.017729
0.005000,4.744628,11.331260,4.009195,3.058675,-2.980805,0.044405,0.017837
0.005000,4.759844,11.331533,4.024414,3.043772,-2.980594,0.042066,0.017944
0.005000,4.774986,11.331805,4.039558,3.028870,-2.980361,0.046561,0.018052
0.005000,4.790053,11.332078,4.054628,3.013969,-2.980141,0.044025,0.018159
0.005000,4.805046,11.332351,4.069623,2.999069,-2.979931,0.041972,0.018266
0.005000,4.819965,11.332624,4.084544,2.984171,-2.979713,0.043626,0.018372
0.005000,4.834808,11.332898,4.099390,2.969273,-2.979488,0.044976,0.018479
0.005000,4.849578,11.333172,4.114162,2.954377,-2.979282,0.041300,0.018585
0.005000,4.864273,11.333446,4.128860,2.939482,-2.979070,0.042467,0.018691
0.005000,4.878893,11.333720,4.143483,2.924587,-2.978845,0.044976,0.018797
0.005000,4.893439,11.333994,4.158031,2.909694,-2.978649,0.039125,0.018902
0.005000,4.907910,11.334268,4.172505,2.894802,-2.978428,0.044244,0.019008
0.005000,4.922307,11.334543,4.186905,2.879911,-2.978216,0.042400,0.019112
0.005000,4.936630,11.334817,4.201230,2.865021,-2.978022,0.038682,0.019217
0.005000,4.950878,11.335092,4.215480,2.850132,-2.977793,0.045967,0.019322
0.005000,4.965051,11.335366,4.229657,2.835244,-2.977612,0.036080,0.019426
0.005000,4.979150,11.335641,4.243758,2.820357,-2.977382,0.045973,0.019529
0.005000,4.993175,11.335916,4.257786,2.805471,-2.977198,0.036929,0.019633
0.005000,5.007125,11.336190,4.271739,2.790586,-2.976979,0.043785,0.019736
0.005000,5.021001,11.336465,4.285617,2.775702,-2.976791,0.037588,0.019839
0.005000,5.034802,11.336739,4.299421,2.760819,-2.976576,0.043021,0.019942
0.005000,5.048529,11.337014,4.313151,2.745937,-2.976392,0.036755,0.020044
0.005000,5.062182,11.337288,4.326806,2.731056,-2.976173,0.043826,0.020146
0.005000,5.075760,11.337563,4.340387,2.716176,-2.976001,0.034287,0.020248
0.005000,5.089264,11.337837,4.353894,2.701297,-2.975775,0.045176,0.020349
0.005000,5.102693,11.338111,4.367326,2.686419,-2.975608,0.033540,0.020450
0.005000,5.116048,11.338385,4.380683,2.671542,-2.975393,0.043039,0.020551
0.005000,5.129328,11.338658,4.393967,2.656666,-2.975205,0.037565,0.020651
0.005000,5.142535,11.338932,4.407176,2.641791,-2.975023,0.036318,0.020751
0.005000,5.155666,11.339205,4.420310,2.626917,-2.974812,0.042271,0.020851
0.005000,5.168724,11.339478,4.433371,2.612044,-2.974641,0.034229,0.020951
0.005000,5.181707,11.339750,4.446356,2.597172,-2.974445,0.039129,0.021050
0.005000,5.194615,11.340023,4.459268,2.582301,-2.974246,0.039707,0.021148
0.005000,5.207450,11.340295,4.472105,2.567430,-2.974076,0.034075,0.021247
0.005000,5.220209,11.340567,4.484868,2.552561,-2.973886,0.038000,0.021345
0.005000,5.232895,11.340838,4.497556,2.537692,-2.973691,0.039084,0.021442
0.005000,5.245506,11.341109,4.510170,2.522825,-2.973510,0.036180,0.021540
0.005000,5.258043,11.341380,4.522710,2.507958,-2.973348,0.032444,0.021637
0.005000,5.270506,11.341650,4.535176,2.493092,-2.973144,0.040644,0.021733
0.005000,5.282894,11.341920,4.547567,2.478228,-2.972965,0.035952,0.021829
0.005000,5.295208,11.342190,4.559884,2.463364,-2.972786,0.035739,0.021925
0.005000,5.307447,11.342459,4.572126,2.448500,-2.972624,0.032350,0.022021
0.005000,5.319612,11.342727,4.584294,2.433638,-2.972435,0.037926,0.022116
0.005000,5.331703,11.342995,4.596388,2.418777,-2.972255,0.035857,0.022210
0.005000,5.343720,11.343263,4.608408,2.403917,-2.972081,0.034900,0.022305
0.005000,5.355662,11.343530,4.620353,2.389057,-2.971907,0.034689,0.022398
0.005000,5.367530,11.343796,4.632224,2.374198,-2.971735,0.034480,0.022492
0.005000,5.379324,11.344062,4.644021,2.359341,-2.971573,0.032351,0.022585
0.005000,5.391043,11.344327,4.655743,2.344484,-2.971395,0.035601,0.022678
0.005000,5.402689,11.344592,4.667391,2.329627,-2.971223,0.034471,0.022770
0.005000,5.414259,11.344856,4.678965,2.314772,-2.971055,0.033654,0.022862
0.005000,5.425756,11.345119,4.690465,2.299918,-2.970887,0.033447,0.022953
0.005000,5.437178,11.345382,4.701890,2.285064,-2.970721,0.033240,0.023044
0.005000,5.448526,11.345644,4.713241,2.270211,-2.970556,0.033034,0.023135
0.005000,5.459800,11.345905,4.724518,2.255359,-2.970392,0.032829,0.023225
0.005000,5.471000,11.346166,4.735721,2.240508,-2.970229,0.032624,0.023315
0.005000,5.482125,11.346426,4.746849,2.225658,-2.970067,0.032420,0.023404
0.005000,5.493176,11.346685,4.757903,2.210808,-2.969905,0.032216,0.023493
0.005000,5.504153,11.346944,4.768883,2.195960,-2.969745,0.032013,0.023581
0.005000,5.515055,11.347201,4.779788,2.181112,-2.969586,0.031811,0.023669
0.005000,5.525883,11.347458,4.790620,2.166265,-2.969428,0.031609,0.023757
0.005000,5.536637,11.347714,4.801377,2.151418,-2.969271,0.031408,0.023844
0.005000,5.547317,11.347969,4.812060,2.136573,-2.969115,0.031207,0.023930
0.005000,5.557923,11.348223,4.822668,2.121728,-2.968960,0.031007,0.024017
0.005000,5.568454,11.348477,4.833203,2.106884,-2.968806,0.030807,0.024102
0.005000,5.578911,11.348729,4.843663,2.092041,-2.968653,0.030609,0.024188
0.005000,5.589294,11.348981,4.854049,2.077198,-2.968517,0.027177,0.024272
0.005000,5.599603,11.349232,4.864361,2.062356,-2.968352,0.032994,0.024357
0.005000,5.609838,11.349481,4.874598,2.047515,-2.968202,0.030062,0.024441
0.005000,5.619998,11.349730,4.884761,2.032675,-2.968053,0.029810,0.024524
0.005000,5.630084,11.349978,4.894851,2.017835,-2.967905,0.029614,0.024607
0.005000,5.640096,11.350225,4.904866,2.002997,-2.967758,0.029419,0.024690
0.005000,5.650034,11.350471,4.914806,1.988158,-2.967638,0.024016,0.024771
0.005000,5.659897,11.350716,4.924673,1.973321,-2.967470,0.033444,0.024853
0.005000,5.669687,11.350959,4.934465,1.958484,-2.967325,0.029171,0.024934
0.005000,5.679402,11.351202,4.944184,1.943649,-2.967181,0.028635,0.025014
0.005000,5.689043,11.351444,4.953828,1.928813,-2.967063,0.023638,0.025095
0.005000,5.698610,11.351684,4.963398,1.913979,-2.966912,0.030220,0.025174
0.005000,5.708103,11.351923,4.972893,1.899145,-2.966760,0.030397,0.025253
0.005000,5.717521,11.352162,4.982315,1.884312,-2.966628,0.026434,0.025332
0.005000,5.726865,11.352399,4.991662,1.869479,-2.966520,0.021631,0.025410
0.005000,5.736136,11.352635,5.000936,1.854647,-2.966348,0.034420,0.025487
0.005000,5.745332,11.352870,5.010135,1.839816,-2.966218,0.025994,0.025564
0.005000,5.754454,11.353103,5.019260,1.824986,-2.966120,0.019451,0.025641
0.005000,5.763501,11.353336,5.028310,1.810156,-2.965944,0.035285,0.025717
0.005000,5.772475,11.353567,5.037287,1.795327,-2.965834,0.022103,0.025792
0.005000,5.781375,11.353797,5.046190,1.780498,-2.965713,0.024110,0.025867
0.005000,5.790200,11.354025,5.055018,1.765671,-2.965549,0.032778,0.025942
0.005000,5.798951,11.354253,5.063772,1.750843,-2.965476,0.014540,0.026015
0.005000,5.807628,11.354479,5.072452,1.736017,-2.965296,0.036046,0.026089
0.005000,5.816231,11.354704,5.081058,1.721191,-2.965205,0.018242,0.026162
0.005000,5.824760,11.354927,5.089590,1.706365,-2.965063,0.028400,0.026234
0.005000,5.833215,11.355149,5.098048,1.691541,-2.964945,0.023586,0.026306
0.005000,5.841596,11.355370,5.106431,1.676716,-2.964826,0.023781,0.026377
0.005000,5.849902,11.355590,5.114741,1.661893,-2.964697,0.025848,0.026448
0.005000,5.858135,11.355808,5.122976,1.647070,-2.964585,0.022309,0.026518
0.005000,5.866293,11.356024,5.131137,1.632248,-2.964461,0.024909,0.026588
0.005000,5.874377,11.356240,5.139224,1.617426,-2.964340,0.024102,0.026657
0.005000,5.882388,11.356453,5.147237,1.602605,-2.964237,0.020648,0.026725
0.005000,5.890324,11.356666,5.155176,1.587784,-2.964091,0.029281,0.026793
0.005000,5.898186,11.356877,5.163041,1.572964,-2.964026,0.012945,0.026861
0.005000,5.905974,11.357086,5.170832,1.558145,-2.963856,0.033974,0.026928
0.005000,5.913687,11.357294,5.178549,1.543326,-2.963788,0.013656,0.026994
0.005000,5.921327,11.357501,5.186191,1.528508,-2.963654,0.026666,0.027060
0.005000,5.928893,11.357706,5.193760,1.513690,-2.963526,0.025631,0.027125
0.005000,5.936384,11.357909,5.201254,1.498873,-2.963475,0.010231,0.027189
0.005000,5.943802,11.358111,5.208674,1.484056,-2.963311,0.032921,0.027254
0.005000,5.951145,11.358312,5.216020,1.469240,-2.963207,0.020796,0.027317
0.005000,5.958415,11.358511,5.223292,1.454424,-2.963150,0.011216,0.027380
0.005000,5.965610,11.358708,5.230491,1.439609,-2.962996,0.030960,0.027442
0.005000,5.972732,11.358904,5.237615,1.424795,-2.962893,0.020466,0.027504
0.005000,5.979779,11.359098,5.244664,1.409981,-2.962820,0.014738,0.027565
0.005000,5.986752,11.359290,5.251640,1.395167,-2.962707,0.022469,0.027626
0.005000,5.993651,11.359481,5.258542,1.380354,-2.962591,0.023355,0.027686
0.005000,6.000476,11.359670,5.265370,1.365542,-2.962492,0.019659,0.027745
0.005000,6.007227,11.359858,5.272123,1.350730,-2.962413,0.015776,0.027804
0.005000,6.013904,11.360044,5.278803,1.335918,-2.962315,0.019648,0.027863
0.005000,6.020507,11.360228,5.285409,1.321107,-2.962201,0.022749,0.027920
0.005000,6.027036,11.360410,5.291940,1.306297,-2.962107,0.018859,0.027977
0.005000,6.033491,11.360591,5.298397,1.291487,-2.962014,0.018658,0.028034
0.005000,6.039872,11.360770,5.304781,1.276677,-2.961921,0.018459,0.028090
0.005000,6.046179,11.360948,5.311090,1.261868,-2.961852,0.013954,0.028145
0.005000,6.052412,11.361123,5.317325,1.247059,-2.961740,0.022328,0.028200
0.005000,6.058570,11.361297,5.323487,1.232251,-2.961648,0.018337,0.028254
0.005000,6.064655,11.361469,5.329574,1.217443,-2.961560,0.017668,0.028308
0.005000,6.070666,11.361640,5.335587,1.202636,-2.961473,0.017470,0.028361
0.005000,6.076603,11.361808,5.341526,1.187829,-2.961386,0.017273,0.028413
0.005000,6.082465,11.361975,5.347391,1.173022,-2.961301,0.017076,0.028465
0.005000,6.088254,11.362140,5.353182,1.158216,-2.961217,0.016879,0.028516
0.005000,6.093969,11.362303,5.358899,1.143411,-2.961133,0.016683,0.028566
0.005000,6.099610,11.362464,5.364543,1.128605,-2.961051,0.016487,0.028616
0.005000,6.105176,11.362624,5.370112,1.113800,-2.960969,0.016292,0.028665
0.005000,6.110669,11.362782,5.375606,1.098996,-2.960889,0.016096,0.028714
0.005000,6.116088,11.362937,5.381027,1.084192,-2.960809,0.015902,0.028762
0.005000,6.121432,11.363091,5.386374,1.069388,-2.960731,0.015707,0.028810
0.005000,6.126703,11.363243,5.391647,1.054585,-2.960653,0.015513,0.028856
0.005000,6.131900,11.363393,5.396846,1.039782,-2.960577,0.015320,0.028903
0.005000,6.137023,11.363542,5.401971,1.024980,-2.960501,0.015127,0.028948
0.005000,6.142071,11.363688,5.407022,1.010178,-2.960426,0.014934,0.028993
0.005000,6.147046,11.363832,5.411999,0.995376,-2.960353,0.014741,0.029037
0.005000,6.151947,11.363975,5.416902,0.980574,-2.960280,0.014549,0.029081
0.005000,6.156774,11.364115,5.421731,0.965773,-2.960208,0.014357,0.029124
0.005000,6.161527,11.364254,5.426485,0.950973,-2.960156,0.010305,0.029167
0.005000,6.166206,11.364390,5.431166,0.936172,-2.960078,0.015681,0.029208
0.005000,6.170810,11.364525,5.435773,0.921372,-2.960001,0.015384,0.029250
0.005000,6.175341,11.364658,5.440306,0.906572,-2.959933,0.013588,0.029290
0.005000,6.179798,11.364788,5.444765,0.891773,-2.959866,0.013398,0.029330
0.005000,6.184181,11.364917,5.449150,0.876974,-2.959804,0.012416,0.029369
0.005000,6.188490,11.365044,5.453461,0.862175,-2.959775,0.005931,0.029408
0.005000,6.192725,11.365168,5.457698,0.847377,-2.959674,0.020128,0.029446
0.005000,6.196886,11.365291,5.461860,0.832579,-2.959611,0.012635,0.029483
0.005000,6.200974,11.365412,5.465949,0.817781,-2.959548,0.012446,0.029520
0.005000,6.204987,11.365530,5.469964,0.802983,-2.959541,0.001584,0.029556
0.005000,6.208926,11.365647,5.473905,0.788186,-2.959431,0.021966,0.029591
0.005000,6.212791,11.365761,5.477772,0.773389,-2.959370,0.012053,0.029626
0.005000,6.216583,11.365874,5.481565,0.758593,-2.959348,0.004448,0.029660
0.005000,6.220300,11.365984,5.485284,0.743796,-2.959284,0.012881,0.029694
0.005000,6.223943,11.366092,5.488929,0.729000,-2.959201,0.016555,0.029727
0.005000,6.227513,11.366198,5.492500,0.714204,-2.959188,0.002602,0.029759
0.005000,6.231008,11.366303,5.495997,0.699409,-2.959122,0.013183,0.029790
0.005000,6.234430,11.366405,5.499420,0.684613,-2.959040,0.016388,0.029821
0.005000,6.237777,11.366505,5.502769,0.669818,-2.959060,-0.004056,0.029851
0.005000,6.241051,11.366602,5.506044,0.655023,-2.958945,0.023077,0.029881
0.005000,6.244251,11.366698,5.509246,0.640229,-2.958928,0.003457,0.029910
0.005000,6.247376,11.366792,5.512373,0.625434,-2.958886,0.008343,0.029938
0.005000,6.250428,11.366883,5.515426,0.610640,-2.958809,0.015330,0.029966
0.005000,6.253406,11.366972,5.518405,0.595846,-2.958820,-0.002207,0.029993
0.005000,6.256310,11.367059,5.521310,0.581053,-2.958705,0.022998,0.030019
0.005000,6.259140,11.367144,5.524142,0.566259,-2.958748,-0.008525,0.030045
0.005000,6.261896,11.367227,5.526899,0.551466,-2.958616,0.026414,0.030070
0.005000,6.264578,11.367308,5.529582,0.536673,-2.958669,-0.010567,0.030094
0.005000,6.267187,11.367387,5.532192,0.521880,-2.958541,0.025532,0.030117
0.005000,6.269721,11.367463,5.534727,0.507087,-2.958583,-0.008287,0.030140
0.005000,6.272181,11.367537,5.537189,0.492294,-2.958481,0.020305,0.030163
0.005000,6.274568,11.367609,5.539576,0.477502,-2.958489,-0.001638,0.030184
0.005000,6.276880,11.367679,5.541890,0.462710,-2.958436,0.010688,0.030205
0.005000,6.279119,11.367747,5.544129,0.447918,-2.958389,0.009427,0.030226
0.005000,6.281283,11.367812,5.546295,0.433126,-2.958406,-0.003366,0.030245
0.005000,6.283374,11.367875,5.548387,0.418334,-2.958312,0.018767,0.030264
0.005000,6.285391,11.367937,5.550404,0.403543,-2.958328,-0.003345,0.030283
0.005000,6.287334,11.367995,5.552348,0.388751,-2.958287,0.008379,0.030300
0.005000,6.289203,11.368052,5.554218,0.373960,-2.958230,0.011232,0.030317
0.005000,6.290998,11.368107,5.556014,0.359169,-2.958252,-0.004377,0.030334
0.005000,6.292719,11.368159,5.557736,0.344378,-2.958201,0.010305,0.030349
0.005000,6.294366,11.368209,5.559384,0.329587,-2.958158,0.008602,0.030364
0.005000,6.295939,11.368257,5.560958,0.314796,-2.958160,-0.000441,0.030379
0.005000,6.297439,11.368302,5.562458,0.300006,-2.958148,0.002308,0.030392
0.005000,6.298864,11.368345,5.563884,0.285215,-2.958094,0.010929,0.030405
0.005000,6.300215,11.368387,5.565236,0.270425,-2.958075,0.003696,0.030418
0.005000,6.301493,11.368425,5.566514,0.255634,-2.958082,-0.001256,0.030429
0.005000,6.302697,11.368462,5.567718,0.240844,-2.958063,0.003806,0.030440
0.005000,6.303826,11.368497,5.568849,0.226054,-2.958023,0.007940,0.030451
0.005000,6.304882,11.368529,5.569905,0.211264,-2.958008,0.002928,0.030460
0.005000,6.305864,11.368559,5.570887,0.196474,-2.957994,0.002736,0.030469
0.005000,6.306772,11.368586,5.571796,0.181684,-2.957995,-0.000194,0.030478
0.005000,6.307606,11.368612,5.572630,0.166894,-2.957988,0.001552,0.030485
0.005000,6.308366,11.368635,5.573391,0.152104,-2.957956,0.006255,0.030492
0.005000,6.309053,11.368656,5.574077,0.137314,-2.957947,0.001969,0.030498
0.005000,6.309665,11.368675,5.574690,0.122525,-2.957938,0.001777,0.030504
0.005000,6.310203,11.368691,5.575228,0.107735,-2.957930,0.001586,0.030509
0.005000,6.310668,11.368705,5.575693,0.092945,-2.957923,0.001394,0.030513
0.005000,6.311059,11.368717,5.576084,0.078156,-2.957917,0.001203,0.030517
0.005000,6.311375,11.368727,5.576401,0.063366,-2.957912,0.001011,0.030520
0.005000,6.311618,11.368734,5.576644,0.048577,-2.957908,0.000820,0.030522
0.005000,6.311787,11.368739,5.576813,0.033787,-2.957904,0.000629,0.030523
0.005000,6.311888,11.368742,5.576914,0.020320,-2.693370,52.906869,0.030524
0.005000,6.311939,11.368744,5.576964,0.010025,-2.059099,126.854183,0.030525
0.005000,6.311956,11.368744,5.576982,0.003427,-1.319624,147.895116,0.030525
0.005000,6.311958,11.368745,5.576984,0.000526,-0.580148,147.895045,0.030525
0.005000,6.311958,11.368745,5.576984,0.000000,-0.105205,94.988598,0.030525
